91	Il *porto sepolto / Giuseppe Ungaretti ; a cura di Carlo Ossola. - Venezia : Marsilio, 1990. - 251 p. ; 19 cm.	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	1990	ITA	ITALIANO					S	STUDENTE	27	00148	138	Interpretazione ed analisi scritta benissimo, fin troppo	Libro consigliato a tutti coloro che vogliono o devono analizzare la prima raccolta di Ungaretti.
Il commento ad ogni poesia è fin troppo esaustivo.
La pecca probabilmente è nel linguaggio esageratamente forbito di Ossola.
Uso insistito di parole complesse e poco conosciuto; citazione in francesce senza la traduzione (non tutti sanno capire il francese), uso volutissimo del latino: hit e nunc, editio princeps, omoioteleutos e così via. ogni tanto bisogna fermarsi e cercare il significato di certe parole, altrimenti la lettura è molto complessa.	2011/02/23	4	4.0000
4158	*Ricette dal Sud del mondo. - Milano : Sonda, 1991. - 124 p. : ill. ; 18 cm.	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	1991	ITA	ITALIANO					I	IMPIEGATO	33	00146	1502	picccolo ma gustoso	nonostante le dimensioni del volume questa è una ricca e varia raccolta di ricette. Anche se siamo in un'epoca di cooking show si trovano idee indite. 	2017/04/20	3	3.0000
4239	*Nascita all'alba : romanzo / Driss Chraïbi ; traduzione italiana di Cristina Paterlini e Rolando Damiani ; edizione italiana a cura di Itala Vivan. - Roma : Lavoro, 1987. - XVIII, 161 p. ; 20 cm.	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	1987	ITA	ITALIANO					I	IMPIEGATO	51	00100	796	Da non perdere! 	Ottimo libro, storia molto appassionante ed energica (parla della conquista araba della Spagna) Ti apre un mondo.  Dello stesso autore di "Mamma mia, la civiltà" e "L'uomo del libro" e la serie dell'ispettore Ali.  Tutti belli, ma questo li supera decisamente. 
peccato che un Italia non siano stato tradotti tutti i suoi libri	2015/03/09	5	5.0000
5313	*Modelli matematici / Giorgio Israel. - 2 ed. - Roma : Editori riuniti, 1988. - 140 p. : ill. ; 20 cm. ((Complemento del titolo in cop.: Introduzione elementare ai problemi della matematica applicata.	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	1988	ITA	ITALIANO					RL	RITIRATO DAL LAVORO	90	00125	898	OPINIONE SUL LIBRO	Il libro è scritto molto bene ed in forma piana e comprensibile. Oggi però (giugno 2015) è sorpassato dall'evoluzione che vi è stata in questi ultimi 20 anni, e quindi i modelli proposti (pur bene esposti e certamente ancora validi) non sono accompagnati da altri più attuali.
Comunque grazie all'autore.
Manlio Manna	2015/06/24	null	null
7189	Le *nebbie di Avalon : romanzo / Marion Zimmer Bradley ; traduzione di Roberta Rambelli. - \Milano! : TEA, 1993. - 654 p. ; 20 cm.	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	1993	ITA	ITALIANO					S	STUDENTE	19	00155	177		è un bel libro he parla della Grande Dea, delle sacerdotesse....per i dettagli va letto!	2011/07/06	3	3.0000
7733	*Via col vento / Margaret Mitchell ; traduzione di Ada Salvatore e Enrico Piceni. - Milano : A. Mondadori, 1989. - X, 871 p. ; 20 cm.	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	1989	ITA	ITALIANO					RL	RITIRATO DAL LAVORO	68	00199	1701	Via col vento.	Il successo editoriale di Via col vento, pubblicato nel 1936 e premiato col Pulitzer nel 1937, mise a soqquadro la vita privata dell'autrice Margaret Mitchell. La sfortunata scrittrice terminò la sua breve (49 anni) esistenza investita da un tassista ubriaco nel 1949. Il corposo libro (1,104 pagine) non è un romanzo, è una saga,  è uno spaccato di vita americana nel XIX secolo: nel tornado innescato dalla fratricida Guerra di Secessione ruotano i protagonisti indiscussi, Rossella e Rhett, impegnati in un duello avvincente tra battute velenose, sgarbi imperdonabili e colpi di scena hitchcockiani. Il tutto sapientemente dosato dall'ispirata penna della Mitchell, la quale dirige anche una nutrita orchestra di personaggi, che sarebbe ingiusto definire " minori ": si va dal biondo etereo Ashley alla melliflua ed insulsa Melania per finire con la simpaticissima ed irresistibile Mami. Se il romanzo riscosse un successo strepitoso negli Stati Uniti d'America, il film del 1939 raggiunse una fama. . . planetaria e gli attori Vivien Leigh e Clark Gable crearono con i protagonisti del romanzo, rispettivamente Rossella O'Hara e Rhett Butler, una simbiosi osmotica semplicemente perfetta! Per finire Via col vento resta un capolavoro immortale, inattaccabile dal tempo o dalle mode, perché basato sui valori che stanno alle radici dell'Umanità: quegli stessi valori che oggigiorno vengono non solo dimenticati ma, talvolta, perfino calpestati. E se qualcuno vorrà tacciarmi d'essere un inguaribile nostalgico, gli risponderò con la battuta più famosa di Butler-Gable :"Francamente me ne infischio!" Alberto Pallotti. 	2017/11/10	null	null
7735	La *incredibile e triste storia della candida Eréndira e della sua nonna snaturata / Gabriel García Márquez ; traduzione di Enrico Cicogna ; introduzione di Cesare Acutis. - Milano : A. Mondadori, 1984. - 172 p. ; 19 cm	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	1984	ITA	ITALIANO					I	IMPIEGATO	44	00125	252	non per ragazzi	trovato nella sezione ragazzi, non credo sia adatto a loro!!! surreale	2012/03/06	2	2.0000
7820	I *turbamenti del giovane Törless / Robert Musil ; traduzione di Giulio Schiavoni. - Milano : A. Mondadori, 1992. - XV, 206 p. ; 20 cm. ((Sul dorso: 57	M	Libro moderno	LM	Testo a stampa (moderno)	M	Monografia	1992	ITA	ITALIANO					NO	NON OCCUPATO	47	00153	947	Sbagliare, capire e fare la cosa giusta	Un ragazzo viene trascinato in una brutta storia ma, con la forza dell'introspezione, si libera dai condizionamenti e sceglie la libertà e la giustizia. 	2015/08/13	5	5.0000
